"RepoName","OwnerName","Fork","Desc","Type","SideAdmin","PrivateorNot","Size","WatchersCount","Language","HasIssues","HasProjects","HasDownloads","HasWiki","HasPages","ForksCounts","Archived","OpenIssuesCount","License","SubscribersCount","NetworkCount","CreatedAt","UpdatedAt","PushedAt","StarsCount"
"railapp","railapp","false","Ruby On Rails application jumpstart base app","User","false","false",912,9,"JavaScript",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-25T04:26:57Z","2016-05-08T17:47:03Z","2009-01-29T04:44:53Z",9
"cleaning-lady","dag","false","","User","false","false",84,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T08:49:31Z","2016-05-08T18:10:53Z","2008-12-01T17:49:22Z",2
"pe-thumbnailer","bariscicek","false","Extracts exe icons from Microsoft PECOFF files","User","false","false",3772,2,"JavaScript",true,true,true,true,false,0,false,0,"other",2,0,"2008-12-01T09:34:24Z","2016-05-08T18:10:55Z","2009-01-05T23:24:25Z",2
"sniffer-rtmp-perl","typester","false","rtmp sniffer framework","User","false","false",104,17,"Perl",true,true,true,true,false,3,false,0,"other",4,3,"2008-12-01T10:04:37Z","2017-05-18T13:26:16Z","2008-12-05T05:53:30Z",17
"scriptaculous","hohongspt","true","script.aculo.us is an open-source JavaScript framework for visual effects and interface behaviours.","User","false","false",1510,2,"JavaScript",true,true,true,true,false,0,false,0,"mit",2,516,"2008-12-01T07:58:46Z","2016-05-08T18:10:50Z","2008-11-20T16:07:24Z",2
"cocoa-web-resource","robin","false","[Deprecated] A file transfer solution for iPhone and iPod Touch. Support uploading, download and delete files via browser.","User","false","false",102,277,"Objective-C",true,true,true,true,false,64,false,3,"NA",24,64,"2008-12-01T10:07:36Z","2018-01-25T03:49:10Z","2016-05-06T02:46:27Z",277
"booty","prior","false","a full featured rails generator that easily creates an unguessable/hidden url to keep out the bots and spiders (optional view supports haml only at the moment)","User","false","false",88,3,"Ruby",true,true,true,true,false,0,false,0,"mit",2,0,"2008-12-01T10:49:12Z","2016-08-10T21:48:19Z","2008-12-01T12:59:01Z",3
"gameboy4iphone","ryan10877","true","A Nintendo Gameboy and Gameboy Color emulator for the Apple iPhone and iPod Touch.","User","false","false",561,2,"C",true,true,true,true,false,0,false,0,"gpl-2.0",2,11,"2008-12-01T08:35:30Z","2016-05-08T18:10:52Z","2008-12-01T08:35:31Z",2
"blogdata","lukeredpath","false","Data for my Marley-powered blog","User","false","false",264,3,,true,true,true,true,false,1,false,0,"NA",1,1,"2008-12-01T11:05:39Z","2016-05-08T18:11:01Z","2009-04-20T08:58:49Z",3
"with","svenfuchs","false","highly experimental, lightweight and flexible contexts for test/unit","User","false","false",124,6,"Ruby",true,true,true,true,false,1,false,0,"NA",2,1,"2008-12-01T10:38:35Z","2016-09-22T18:46:28Z","2009-01-25T23:20:47Z",6
"gitctl","rnd0101","true","Particular workflow implementation for managing projects consisting of multiple git-using subcomponents.","User","false","false",208,2,"Python",true,true,true,true,false,0,false,0,"NA",1,1,"2008-12-01T10:58:28Z","2016-05-08T18:11:00Z","2009-10-05T07:18:33Z",2
"django-idmapper","dcramer","false","An identify mapper for the Django ORM","User","false","false",126,72,"Python",true,true,true,true,false,7,false,1,"bsd-2-clause",3,7,"2008-12-01T11:19:26Z","2016-03-23T13:06:42Z","2012-02-02T01:30:35Z",72
"project","lytchix","false","Test","User","false","false",80,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T11:13:08Z","2016-05-08T18:11:01Z","2008-12-01T11:56:35Z",2
"sniffer-rtmp-perl","hidek","true","rtmp sniffer framework","User","false","false",91,3,"Perl",true,true,true,true,false,0,false,0,"other",2,3,"2008-12-01T10:38:14Z","2016-05-08T18:10:58Z","2008-12-01T10:26:52Z",3
"faker","mort","false","","User","false","false",144,3,"Ruby",true,true,true,true,false,2,false,0,"mit",2,2,"2008-12-01T12:14:26Z","2016-05-08T18:11:03Z","2008-12-01T17:23:54Z",3
"translatable_columns","skateinmars","true","Provides proxies for localized columns, depending on the locale set by I18n","User","false","false",90,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,5,"2008-12-01T09:18:42Z","2016-05-08T18:10:55Z","2008-12-11T15:40:47Z",2
"kamaitachi","hidek","true","perl flash media server","User","false","false",3639,3,"Perl",true,true,true,true,false,0,false,0,"other",2,3,"2008-12-01T10:38:47Z","2016-05-08T18:10:59Z","2008-12-06T13:52:28Z",3
"robotelu","cos","false","Robotelul Urmeaza - a tool for gathering event data from specific sites","User","false","false",248,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T13:08:37Z","2016-05-08T18:11:05Z","2009-02-26T20:03:01Z",2
"x10_web","napcs","false","A Rails / IPhone web application to control an X10 system - Windows only until someone builds a linux or mac port of the ActiveHome SDK from x10.com","User","false","false",220,4,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T13:19:03Z","2016-05-08T18:11:06Z","2017-10-25T16:49:45Z",4
"remoteprocess","ironfroggy","false","subprocess.Popen-compatible interface to processes over ssh","User","false","false",73,3,"Python",true,true,true,true,false,1,false,0,"NA",2,1,"2008-12-01T13:21:49Z","2016-05-08T18:11:07Z","2008-12-06T20:42:39Z",3
"saucy","ismasan","true","Dynamic Text Rendering Plugin for Rails. Like sIFR but without the Hassle, Flash or even Javascript.","User","false","false",162,3,"Ruby",true,true,true,true,false,0,false,0,"mit",2,6,"2008-12-01T13:31:18Z","2016-05-08T18:11:08Z","2008-11-27T23:02:29Z",3
"mangos","defe213","true","MaNGOS is a free, Open Source implementation of a game server compatible with the original World of Warcraft client.","User","false","false",9321,2,"C++",true,true,true,true,false,0,false,0,"gpl-2.0",2,1329,"2008-12-01T13:24:45Z","2016-05-08T18:11:07Z","2008-12-01T05:21:49Z",2
"project-sprouts","michaelforrest","true","Project Sprouts is an open-source, cross-platform project generation and configuration tool for ActionScript 2, ActionScript 3, Adobe AIR Flash and Flex projects","User","false","false",17641,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,39,"2008-12-01T11:58:14Z","2016-05-08T18:11:02Z","2008-11-22T23:22:53Z",2
"mephisto","emk","true","User-friendly blogging with multisite support and asset managment","User","false","false",5597,123,"Ruby",true,true,true,true,false,18,false,0,"mit",2,111,"2008-12-01T12:58:41Z","2017-05-11T05:51:19Z","2009-03-15T14:08:26Z",123
"reviser","quichibo","true","A jQuery inline WYSIWYG editor. Inspired by wysihat.","User","false","false",277,2,"JavaScript",true,true,true,true,false,0,false,0,"mit",2,0,"2008-12-01T12:37:21Z","2016-05-08T18:11:04Z","2008-11-24T23:08:50Z",2
"scriptaculous","PhotoID","true","script.aculo.us is an open-source JavaScript framework for visual effects and interface behaviours.","User","false","false",1518,2,"JavaScript",true,true,true,true,false,0,false,0,"mit",2,516,"2008-12-01T12:57:49Z","2016-05-08T18:11:04Z","2008-11-20T16:07:24Z",2
"nanite","raggi","true","self assembling fabric of ruby daemons","User","false","false",27639,3,"Ruby",true,true,true,true,false,0,false,0,"apache-2.0",2,64,"2008-12-01T13:57:14Z","2018-01-11T12:15:15Z","2009-02-03T12:44:21Z",3
"vegetator2","aor","false","","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T13:50:04Z","2016-05-08T18:11:09Z",,2
"cheap-themes","hubertlepicki","false","Cheap Themes adds dead easy theming support for Rails views and also a way of customizing controller actions on per-theme basis.","User","false","false",377,32,"Ruby",true,true,true,true,false,0,false,0,"mit",2,0,"2008-12-01T14:17:48Z","2015-11-05T10:11:34Z","2010-09-07T21:38:09Z",32
"beanstalkc","jdunck","true","A simple beanstalkd client library for Python.","User","false","false",96,2,"Python",true,true,true,true,false,0,false,0,"apache-2.0",2,103,"2008-12-01T13:52:46Z","2016-05-08T18:12:59Z","2008-11-25T19:23:53Z",2
"mangos","testu","true","MaNGOS is a free, Open Source implementation of a game server compatible with the original World of Warcraft client.","User","false","false",9321,2,"C++",true,true,true,true,false,0,false,0,"gpl-2.0",2,1329,"2008-12-01T13:52:46Z","2016-05-08T18:12:59Z","2008-12-01T05:21:49Z",2
"asset_packager","metavida","true","JavaScript and CSS Asset Compression for Production Rails Apps","User","false","false",192,2,"Ruby",true,true,true,true,false,1,false,0,"NA",2,96,"2008-12-01T13:49:14Z","2016-05-08T18:11:09Z","2009-03-09T13:39:59Z",2
"maven-lift","dchenbecker","false","Lift-specific maven plugin. Currently does I18N template generation","User","false","false",92,5,"Scala",true,true,true,true,false,1,false,0,"NA",2,1,"2008-12-01T14:46:03Z","2016-05-08T18:13:01Z","2008-12-20T15:52:55Z",5
"cuc_demo","thoughtless","false","A simple example of TDD with Cucumber and RSpec","User","false","false",340,25,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T15:16:56Z","2013-12-29T20:10:06Z","2008-12-23T00:48:16Z",25
"scriptaculous","freddyk","true","script.aculo.us is an open-source JavaScript framework for visual effects and interface behaviours.","User","false","false",1510,2,"JavaScript",true,true,true,true,false,0,false,0,"mit",2,516,"2008-12-01T13:50:37Z","2016-05-08T18:11:10Z","2008-11-20T16:07:24Z",2
"factor","Rogers-zz","true","Factor programming language by Slava Pestov","User","false","false",34255,2,"C",true,true,true,true,false,0,false,0,"bsd-2-clause",2,5,"2008-12-01T15:23:02Z","2016-05-08T18:13:04Z","2008-11-30T08:53:02Z",2
"mangos","Gliht","true","MaNGOS is a free, Open Source implementation of a game server compatible with the original World of Warcraft client.","User","false","false",9321,2,"C++",true,true,true,true,false,0,false,0,"gpl-2.0",2,1329,"2008-12-01T15:35:45Z","2016-05-08T18:13:04Z","2008-12-01T05:21:49Z",2
"twitterl","baphled","false","Basic twitter client, first erlang based application","User","false","false",216,2,"Erlang",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T14:49:08Z","2016-05-08T18:13:02Z","2008-12-11T15:41:19Z",2
"cocoa-web-resource","nowa","true","A file transfer solution for iPhone and iPod Touch. Support uploading, download and delete files via browser.","User","false","false",160,2,"Objective-C",true,true,true,true,false,0,false,0,"NA",2,64,"2008-12-01T14:47:57Z","2016-05-08T18:13:02Z","2008-12-01T14:00:22Z",2
"imagecombobox","gjastrab","false","Flex ComboBox allowing a non-embedded image to be displayed for the selected item","User","false","false",80,5,,true,true,true,true,false,0,false,0,"NA",1,0,"2008-12-01T15:37:40Z","2016-05-08T18:13:05Z","2008-12-01T16:06:13Z",5
"rack","authorNari","true","a modular Ruby webserver interface","User","false","false",959,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,1238,"2008-12-01T15:52:12Z","2016-05-08T18:13:07Z","2011-12-08T05:50:13Z",2
"gourmet","sporkmonger","false","Gourmet is an import/export library for cookbooks and recipes.","User","false","false",120,2,"Ruby",true,true,true,true,false,0,false,0,"mit",1,0,"2008-12-01T15:57:52Z","2016-05-08T18:13:07Z","2009-07-14T21:30:53Z",2
"dotfiles","fredjean","false","My dotfiles so they can be shared","User","false","false",6316,2,"Emacs Lisp",true,true,true,true,false,1,false,0,"NA",1,1,"2008-12-01T16:42:49Z","2016-05-08T18:13:10Z","2010-03-05T19:22:51Z",2
"colorized_debug","jsanti","false","Rails plugin to get a little debug method with colorized output","User","false","false",88,3,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T16:05:07Z","2016-05-08T18:13:08Z","2009-03-24T15:58:02Z",3
"measurement","collectiveidea","false","A sweet Ruby measurement & converstion Library.","Organization","false","false",108,12,"Ruby",true,true,true,true,false,0,false,0,"mit",8,0,"2008-12-01T16:34:39Z","2016-05-08T18:13:09Z","2008-12-02T04:28:15Z",12
"moodgenie","patwcummins","false","Test run of Zend framework and Github with moodgenie app","User","false","false",80,2,,true,true,true,true,false,0,false,0,"NA",1,0,"2008-12-01T17:19:15Z","2016-05-08T18:13:12Z","2008-12-01T17:30:40Z",2
"disqus-sinatra-importer","squeejee","false","Sinatra web application to import comments into Disqus via an RSS feed","User","false","false",80,3,,true,true,true,true,false,0,false,0,"NA",3,0,"2008-12-01T16:51:58Z","2016-05-08T18:13:10Z","2008-12-01T16:53:59Z",3
"saucy","maccman","true","Dynamic Text Rendering Plugin for Rails. Like sIFR but without the Hassle, Flash or even Javascript.","User","false","false",180,12,"Ruby",true,true,true,true,false,1,false,0,"mit",2,6,"2008-12-01T17:04:10Z","2016-05-08T18:13:11Z","2008-12-09T14:32:18Z",12
"hellasmella","leedo","false","hellanzb front end","User","false","false",200,3,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T17:33:43Z","2016-05-08T18:13:13Z","2008-12-01T17:34:51Z",3
"scriptaculous","lutmp3","true","script.aculo.us is an open-source JavaScript framework for visual effects and interface behaviours.","User","false","false",1510,2,"JavaScript",true,true,true,true,false,1,false,0,"mit",2,516,"2008-12-01T15:50:07Z","2016-05-08T18:13:06Z","2008-11-20T16:07:24Z",2
"workling","samhendley","true","easily do background work in rails, without commiting to a particular runner. comes with starling, bj and spawn runners.","User","false","false",172,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,81,"2008-12-01T15:42:33Z","2016-05-08T18:13:06Z","2008-12-01T16:02:07Z",2
"gihyojp-visualization-ruby","ombran","false","The Ruby version of the information visualization introduced by gihyo.jp.(unofficial)","User","false","false",640,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T17:50:47Z","2016-05-08T18:13:14Z","2008-12-01T17:56:08Z",2
"blueprint-css","fabienc","true","","User","false","false",4984,2,"Ruby",true,true,true,true,false,0,false,0,"gpl-2.0",2,631,"2008-12-01T17:27:39Z","2016-05-08T18:13:12Z","2008-11-11T23:39:01Z",2
"bliki","bomberstudios","false","A small blog + wiki engine built on Sinatra + Stone","User","false","false",165,37,"Ruby",true,true,true,true,false,4,false,0,"NA",1,4,"2008-12-01T18:01:22Z","2017-09-11T17:58:39Z","2009-12-09T15:40:34Z",37
"rufo","wycats","false","a Ruby bridge to flying saucer","User","false","false",4100,17,"Ruby",true,true,true,true,false,1,false,0,"mit",1,1,"2008-12-01T18:15:27Z","2015-11-07T12:58:10Z","2010-03-21T07:29:28Z",17
"groupware-docs","cafc79","false","","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T19:05:00Z","2016-05-08T18:13:18Z",,2
"given_that","ssoroka","false","rspec nested conditions: given_that [:condition, :or, :some_other_condition] do it ""should ... ""...","User","false","false",88,3,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T18:29:27Z","2016-05-08T18:13:16Z","2008-12-01T18:59:00Z",3
"scout","macournoyer","false","The campfire bot we use at Standout Jobs","User","false","false",156,10,"Ruby",true,true,true,true,false,0,false,0,"mit",6,0,"2008-11-26T15:16:24Z","2016-08-10T21:48:19Z","2009-08-20T16:00:38Z",10
"githubtest","BillyCrook","false","Test project to get a feel for using git with github","User","false","false",84,2,"C",true,true,true,true,false,0,false,0,"NA",2,0,"2008-12-01T18:44:06Z","2016-05-08T18:13:17Z","2008-12-02T01:40:01Z",2
"water-cooler","thadd","false","AJAX chat with LDAP or OpenID logins and custom notification keywords.","User","false","false",316,5,"Ruby",true,true,true,true,false,0,false,0,"mit",2,0,"2008-11-26T15:18:42Z","2016-05-08T17:52:59Z","2008-12-10T12:30:56Z",5
"friendly_id","kakra","true","FriendlyId is a plugin for Ruby on Rails which allows you to work with human-friendly strings as well as numeric ids for ActiveRecords.","User","false","false",694,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,507,"2008-12-01T17:40:42Z","2016-05-08T18:13:14Z","2009-11-23T21:46:27Z",2
"yabe","bclubb","false","Yet Another Blog Engine","User","false","false",5704,2,"C#",true,true,true,true,false,0,false,0,"NA",1,0,"2008-11-26T15:25:45Z","2016-05-08T17:53:00Z","2008-11-26T16:08:20Z",2
"dycofs","gmilescu","true","Dynamic Collective File System Model","User","false","false",85,2,,true,true,true,true,false,0,false,0,"NA",2,2,"2008-11-26T15:35:15Z","2016-05-08T17:53:01Z","2008-11-26T15:41:01Z",2
"orbiter","slagyr","false","Limelight production of Unclebob's Orbiter simulation","User","false","false",96,4,"Ruby",true,true,true,true,false,0,false,0,"NA",3,0,"2008-11-26T15:48:02Z","2017-11-09T20:53:40Z","2009-11-01T21:48:46Z",4
"twitter","richardholland","true","Another twitter plugin for Rails.","User","false","false",91,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,1,"2008-12-01T18:51:43Z","2016-05-08T18:13:17Z","2008-12-01T04:15:01Z",2
"currentcost-daemon","Floppy","false","A system daemon which monitors and publishes currentcost meter data","User","false","false",104,8,"Ruby",true,true,true,true,false,2,false,3,"mit",2,2,"2008-11-26T15:50:37Z","2016-11-14T20:57:07Z","2009-11-15T15:48:28Z",8
"acts_as_routing","hungrymachine","false","Support :acts_as in rails/merb routing.","User","false","false",152,20,"Ruby",true,true,true,true,false,1,false,1,"mit",4,1,"2008-11-26T16:03:04Z","2016-05-08T17:53:03Z","2015-10-27T17:46:00Z",20
"mub","therealadam","false","The Mechanical Uncle Bob","User","false","false",104,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-26T16:16:35Z","2016-05-08T17:54:49Z","2008-11-27T03:47:58Z",2
"chainy","bradtgmurray","false","","User","false","false",88,2,"Python",true,true,true,true,false,1,false,0,"NA",2,1,"2008-11-26T16:21:04Z","2016-05-08T17:54:50Z","2009-01-21T01:36:08Z",2
"rfeedparser","weplay","true","rFeedParser is a translation of the Universal Feed Parser from Python into Ruby. It has nearly the exact same behavior.","User","false","false",950,10,"Ruby",true,true,true,true,false,0,false,0,"other",6,15,"2008-11-26T15:25:10Z","2016-05-08T17:52:59Z","2008-10-19T23:18:39Z",10
"columnlog","quirkey","false","a work in progress","User","false","false",273,17,"Ruby",true,true,true,true,false,1,false,0,"NA",2,1,"2008-11-26T16:04:33Z","2016-11-12T06:00:24Z","2009-05-12T13:33:23Z",17
"hamato","fmiopensource","false","Ruby on Rails plugin that creates a dynamic glossary for any terms on any page","User","false","false",84,4,,true,true,true,true,false,0,false,0,"mit",2,0,"2008-11-26T16:25:56Z","2016-05-08T17:54:51Z","2008-11-26T16:27:27Z",4
"stone","bomberstudios","true","Plug-and-play data persistence created for small Ruby web applications.","User","false","false",987,4,"Ruby",true,true,true,true,false,0,false,0,"mit",1,6,"2008-11-26T15:52:22Z","2016-05-08T17:53:02Z","2009-12-23T07:14:39Z",4
"corewarriors","farktronix","false","CoreWars warriors","User","false","false",76,2,,true,true,true,true,false,1,false,0,"NA",2,1,"2008-11-26T16:43:20Z","2016-05-08T17:54:53Z","2008-11-26T16:46:16Z",2
"simpletable","charactory","false","Library to draw simple ASCII tables in Ruby","User","false","false",80,2,"Ruby",true,true,true,true,false,1,false,0,"NA",2,1,"2008-11-26T16:48:13Z","2016-05-08T17:54:53Z","2008-12-01T07:43:35Z",2
"mangos","apotheosis","true","MaNGOS is a free, Open Source implementation of a game server compatible with the original World of Warcraft client.","User","false","false",9204,2,"C++",true,true,true,true,false,0,false,0,"gpl-2.0",2,1329,"2008-11-26T16:11:23Z","2016-05-08T17:54:49Z","2008-11-25T02:04:00Z",2
"mysql_requirement","peter","false","Simple Ruby on Rails plugin to ensure that MySQL is properly configured in production","User","false","false",83,4,,true,true,true,true,false,0,false,0,"mit",1,0,"2008-11-26T16:33:51Z","2016-05-08T17:54:52Z","2008-11-26T16:34:32Z",4
"gitx","tmc","false","A gitk clone for OS X","User","false","false",4364,2,"Objective-C",true,true,true,true,false,0,false,0,"gpl-2.0",2,0,"2008-11-26T16:48:54Z","2016-05-08T17:54:54Z","2008-11-26T16:52:37Z",2
"serials","oleganza","false","Scalable serial numbers database (example of TokyoCabinet usage)","User","false","false",84,3,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-26T17:28:45Z","2016-05-08T17:54:56Z","2008-11-27T00:48:24Z",3
"dynamime","wvk","false","A Rails 2 plugin that greatly facilizes the detection and handling of (mobile) user agents, with extends the Rails template rendering mechanism for arbitrary-depth 'fallback'-view rendering","User","false","false",156,44,"Ruby",true,true,true,true,false,0,false,1,"mit",2,0,"2008-11-26T16:55:15Z","2015-11-05T10:41:43Z","2010-11-11T12:03:29Z",44
"sympy-oldcore","certik","false","","User","false","false",4676,2,,true,true,true,true,false,0,false,0,"bsd-3-clause",2,0,"2008-11-26T17:41:30Z","2016-05-08T17:54:56Z","2008-11-26T17:42:34Z",2
"vparsec","kei-os","false","Verilog Parser with Haskell Parsec library","User","false","false",164,4,"Haskell",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-26T17:09:44Z","2016-05-08T17:54:55Z","2009-01-14T15:33:58Z",4
"resource_this","jeremyf","true","Not scaffolding. Resourcing. Creates extremely customizable resource controllers with one line of code.","User","false","false",109,2,"Ruby",true,true,true,true,false,0,false,0,"mit",1,9,"2008-11-26T16:22:16Z","2016-05-08T17:54:51Z","2008-11-26T19:43:30Z",2
"pylas","xkenneth","false","A Python library for working with LAS data files.","User","false","false",80,3,"Python",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-26T18:16:59Z","2016-05-08T17:54:58Z","2008-12-03T20:15:40Z",3
"pr","sarevok","false","","User","false","false",1796,3,"C",true,true,true,true,false,0,false,0,"NA",3,0,"2008-11-26T18:05:32Z","2016-05-08T17:54:57Z","2008-12-06T21:13:41Z",3
"giraffe","rue","true","Apparently the best way to represent a Git repository is something called an Indirectly Cycling Giraffe. Doc wiki and issue tracking right in your repo. Centralization through decentralization.","User","false","false",451,20,"JavaScript",true,true,true,true,false,1,false,0,"NA",2,246,"2008-11-26T18:08:27Z","2016-06-14T19:34:57Z","2009-01-21T18:59:12Z",20
"tcsh-console-dev-scripts","uberchicgeekchick","false","These are a collection of tcsh scripts for development.  These include gnome-terminal, git, vim, and helper scripts all to make development of all kinds much easier.  This also includes multiple login scripts.","User","false","false",8716,3,"Shell",true,true,true,true,false,0,false,0,"NA",3,0,"2008-11-26T18:32:47Z","2016-05-08T17:54:59Z","2011-06-27T07:40:17Z",3
"main","IronLanguages","false","Work for this repo has moved to https://github.com/IronLanguages/ironpython2","Organization","false","false",225398,1185,"Python",false,false,true,true,false,377,false,594,"NA",118,377,"2008-11-26T18:39:18Z","2018-02-02T15:18:13Z","2017-10-28T06:11:26Z",1185
"projectplus","ciaran","false","ProjectPlus is a plug-in for TextMate which extends the functionality of project-related features.","User","false","false",15120,165,,true,true,true,true,false,28,false,12,"NA",5,28,"2008-11-26T18:59:54Z","2017-10-01T12:54:50Z","2009-04-08T18:22:35Z",165
"testing","sdrtest","false","testing project","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-26T18:51:53Z","2016-05-08T17:55:01Z",,2
"merb-test","TheDragon","false","My first merb app. Just toying around with it.","User","false","false",232,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-26T19:18:15Z","2016-05-08T17:55:03Z","2008-11-29T22:09:46Z",2
"has_details","hashrocket","true","HasDetails is a Rails plugin to allow you to serialize an arbitrary amount of (optional) attributes into a column.","Organization","false","false",83,10,"Ruby",true,true,true,true,false,2,false,0,"mit",6,7,"2008-11-26T18:39:46Z","2014-03-17T09:38:44Z","2008-11-24T10:56:58Z",10
"boni-asm","pheze","true","Easily Retargetable Assembler in Python","User","false","false",97,2,"Python",true,true,true,true,false,0,false,0,"bsd-3-clause",2,4,"2008-11-26T19:22:29Z","2016-05-08T17:55:04Z","2008-11-24T21:21:26Z",2
"screenlets","timvoet","false","List of screenlets for the Gnome Desktop","User","false","false",164,2,"Python",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-26T19:42:14Z","2016-05-08T17:55:05Z","2009-08-29T19:20:43Z",2
"git-sh","mbrubeck","true","A customized bash environment suitable for git work.","User","false","false",105,2,,true,true,true,true,false,1,false,0,"gpl-2.0",2,67,"2008-11-26T19:40:43Z","2016-05-08T17:55:05Z","2008-11-27T00:07:05Z",2
"twite","LittleBlueCow","false","A bridge between Tumblr and Twitter","User","false","false",76,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-26T20:21:23Z","2016-05-08T17:55:07Z","2008-11-26T21:06:31Z",2
"has_details","obie","true","HasDetails is a Rails plugin to allow you to serialize an arbitrary amount of (optional) attributes into a column.","User","false","false",83,6,"Ruby",true,true,true,true,false,0,false,0,"mit",2,7,"2008-11-26T18:40:28Z","2016-05-08T17:55:00Z","2008-11-24T10:56:58Z",6
"test","sdrtest","false","","User","false","false",48,2,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-26T20:11:14Z","2016-05-08T17:55:07Z",,2
"rescue_javascript_in_public","bxjx","false","rails plugin to log and gracefully handle javascript/ajax errors in production","User","false","false",404,2,"Ruby",true,true,true,true,false,0,false,0,"other",2,0,"2008-11-26T20:49:37Z","2016-05-08T17:55:09Z","2011-05-22T01:58:45Z",2
"githubbub","stephencelis","false","GitHubbub: A GitHub Fluid userscript. Growl/Dock notifications, and more.","User","false","false",98,85,"JavaScript",true,true,true,true,false,5,false,1,"NA",2,5,"2008-11-26T21:25:50Z","2016-09-22T18:46:28Z","2010-07-28T18:10:42Z",85
"many-mailers","jjolma","true","Support for multiple SMTP servers in ActionMailer","User","false","false",94,2,"Ruby",true,true,true,true,false,0,false,0,"mit",2,4,"2008-11-26T19:38:17Z","2016-05-08T17:55:04Z","2008-11-26T19:54:16Z",2
"django","telenieko","true","Unofficial mirror of the Subversion repository","User","false","false",23431,2,"Python",false,true,false,false,false,0,false,0,"bsd-3-clause",2,467,"2008-11-26T20:02:33Z","2016-05-08T17:55:06Z","2009-07-07T13:24:16Z",2
"eulerproject","smacfarlane","false","Learning Python/Ruby using the EulerProject","User","false","false",48,1,,true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-26T21:11:33Z","2018-01-29T16:24:42Z",,1
"has_ancestor","troystribling","false","has_ancestor is a Ruby on Rails plugin that provides an implementation of Class Table Inheritance using Polymorphic Associations.","User","false","false",772,2,,true,true,true,true,false,0,false,0,"mit",2,0,"2008-11-26T21:39:47Z","2016-05-08T17:55:12Z","2008-11-26T21:39:49Z",2
"dm-is-markup","BrianTheCoder","true","Textile, Markdown, Wikitext support for datampper","User","false","false",98,2,"Ruby",true,true,true,true,false,0,false,0,"NA",2,1,"2008-11-26T20:28:09Z","2016-05-08T17:55:08Z","2008-11-26T23:39:37Z",2
"async","lassej","false","Simple Background Tasks for Ruby on Rails","User","false","false",108,6,"Ruby",true,true,true,true,false,0,false,0,"mit",2,0,"2008-11-26T21:46:43Z","2017-03-09T11:54:57Z","2008-12-18T21:03:42Z",6
"rivendell-fr","tryphon","false","Fichiers de traduction de Rivendell en français","Organization","false","false",147,6,"TypeScript",true,true,true,true,false,3,false,0,"NA",1,3,"2008-11-26T21:58:48Z","2015-11-04T15:52:17Z","2014-09-20T10:14:09Z",6
"alignment","mlj","false","Alignment functions for corpus linguistics","User","false","false",106,5,"C",true,true,true,true,false,3,false,0,"NA",1,3,"2008-11-26T21:58:39Z","2017-01-04T07:41:10Z","2011-12-03T00:11:56Z",5
"books","johanlindberg","false","Examples, snippets and solutions to exercises in books I've read","User","false","false",96,2,"Common Lisp",true,true,true,true,false,0,false,0,"NA",2,0,"2008-11-26T21:30:48Z","2016-05-08T17:55:11Z","2009-02-10T14:04:57Z",2
"hospitality-and-travel-expense-scraper-maker","jenniferb","false","An app for creating scrapers for capturing Hospitality and Travel Expense data from Canadian Federal Government websites.","User","false","false",1112,6,"JavaScript",true,true,true,true,false,0,false,0,"NA",3,0,"2008-11-26T21:55:14Z","2016-05-08T17:55:13Z","2008-12-09T21:41:08Z",6
